index,Normalised_ASHP_heat,Normalised_ASHP_elec,Normalised_GSHP_heat,Normalised_GSHP_elec,Normalised_Resistance_heater_heat,Normalised_Resistance_heater_elec,Normalised_Gas_boiler_heat,Normalised_Gas_boiler_gas,UK_daily_average_OAT_[degrees_C]
2013-01-24T23:30:00,5.93E-05,3.02E-05,6.98E-05,2.84E-05,7.23E-05,7.23E-05,6.14E-05,7.31E-05,0.6
2013-01-25T00:00:00,6.11E-05,3.01E-05,7.36E-05,2.84E-05,6.90E-05,6.90E-05,3.36E-05,4.00E-05,0.6
2013-01-25T00:30:00,6.21E-05,3.06E-05,7.42E-05,2.89E-05,0.000125261,0.000125261,3.36E-05,4.00E-05,0.6
2013-01-25T01:00:00,6.76E-05,3.32E-05,7.54E-05,2.94E-05,0.000132494,0.000132494,3.38E-05,4.02E-05,0.6
2013-01-25T01:30:00,6.72E-05,3.25E-05,7.50E-05,2.88E-05,0.000129453,0.000129453,3.38E-05,4.02E-05,0.6
2013-01-25T02:00:00,7.04E-05,3.38E-05,7.69E-05,2.94E-05,0.000126148,0.000126148,3.42E-05,4.07E-05,0.6
2013-01-25T02:30:00,7.00E-05,3.38E-05,7.67E-05,2.94E-05,0.000124496,0.000124496,3.42E-05,4.07E-05,0.6
2013-01-25T03:00:00,7.71E-05,3.72E-05,8.39E-05,3.10E-05,0.000119615,0.000119615,3.64E-05,4.33E-05,0.6
2013-01-25T03:30:00,7.58E-05,3.72E-05,8.42E-05,3.11E-05,0.000115724,0.000115724,3.87E-05,4.61E-05,0.6
2013-01-25T04:00:00,7.89E-05,3.75E-05,8.50E-05,3.12E-05,0.000110872,0.000110872,4.54E-05,5.41E-05,0.6
2013-01-25T04:30:00,9.03E-05,4.01E-05,8.52E-05,3.12E-05,0.000109341,0.000109341,5.62E-05,6.69E-05,0.6
2013-01-25T05:00:00,0.000102985,4.48E-05,8.64E-05,3.17E-05,0.000110335,0.000110335,8.06E-05,9.60E-05,0.6
2013-01-25T05:30:00,0.000105299,4.56E-05,8.99E-05,3.33E-05,0.000110537,0.000110537,0.000117983,0.000140456,0.6
2013-01-25T06:00:00,0.000123334,5.13E-05,9.46E-05,3.46E-05,0.000113053,0.000113053,0.000185098,0.000220355,0.6
2013-01-25T06:30:00,0.000128731,5.38E-05,0.000101652,3.64E-05,0.000113053,0.000113053,0.000185098,0.000220355,0.6
2013-01-25T07:00:00,0.000134599,5.50E-05,0.000109545,3.79E-05,0.000110822,0.000110822,0.000204264,0.000243172,0.6
2013-01-25T07:30:00,0.000133928,5.50E-05,0.00010947,3.79E-05,0.000100195,0.000100195,0.000189595,0.000225709,0.6
2013-01-25T08:00:00,0.000133867,5.50E-05,0.000108681,3.80E-05,9.07E-05,9.07E-05,0.0001831,0.000217976,0.6
2013-01-25T08:30:00,0.000130816,5.46E-05,0.00010577,3.79E-05,9.07E-05,9.07E-05,0.000175986,0.000209507,0.6
2013-01-25T09:00:00,0.000125059,5.27E-05,0.000105383,3.79E-05,8.66E-05,8.66E-05,0.000149816,0.000178353,0.6
2013-01-25T09:30:00,0.000120229,5.04E-05,0.000100875,3.63E-05,8.66E-05,8.66E-05,0.000148591,0.000176894,0.6
2013-01-25T10:00:00,0.00011437,4.92E-05,9.60E-05,3.52E-05,8.66E-05,8.66E-05,0.000140827,0.000167652,0.6
2013-01-25T10:30:00,0.000113474,4.92E-05,9.46E-05,3.51E-05,8.64E-05,8.64E-05,0.000140827,0.000167652,0.6
2013-01-25T11:00:00,0.000113498,4.92E-05,9.23E-05,3.43E-05,8.53E-05,8.53E-05,0.000140404,0.000167147,0.6
2013-01-25T11:30:00,0.000111331,4.87E-05,8.99E-05,3.39E-05,8.51E-05,8.51E-05,0.000140404,0.000167147,0.6
2013-01-25T12:00:00,0.000110427,4.85E-05,8.88E-05,3.36E-05,8.47E-05,8.47E-05,0.000140404,0.000167147,0.6
2013-01-25T12:30:00,0.000109121,4.74E-05,8.84E-05,3.31E-05,8.47E-05,8.47E-05,0.000140404,0.000167147,0.6
2013-01-25T13:00:00,0.000107079,4.64E-05,8.71E-05,3.28E-05,8.47E-05,8.47E-05,0.000140827,0.000167652,0.6
2013-01-25T13:30:00,0.000107079,4.64E-05,8.68E-05,3.24E-05,8.47E-05,8.47E-05,0.000140827,0.000167652,0.6
2013-01-25T14:00:00,0.000110595,4.75E-05,8.74E-05,3.28E-05,8.47E-05,8.47E-05,0.000144824,0.00017241,0.6
2013-01-25T14:30:00,0.00011071,4.75E-05,8.77E-05,3.28E-05,8.47E-05,8.47E-05,0.000147175,0.000175209,0.6
2013-01-25T15:00:00,0.000113607,4.81E-05,8.97E-05,3.35E-05,8.99E-05,8.99E-05,0.000176377,0.000209973,0.6
2013-01-25T15:30:00,0.000113607,4.81E-05,9.00E-05,3.35E-05,8.99E-05,8.99E-05,0.000181252,0.000215776,0.6
2013-01-25T16:00:00,0.000121122,4.99E-05,9.58E-05,3.48E-05,0.000105359,0.000105359,0.000210954,0.000251136,0.6
2013-01-25T16:30:00,0.000121228,4.99E-05,9.88E-05,3.55E-05,0.000106264,0.000106264,0.000208435,0.000248137,0.6
2013-01-25T17:00:00,0.000124815,5.18E-05,0.000103069,3.69E-05,0.000129046,0.000129046,0.000227489,0.00027082,0.6
2013-01-25T17:30:00,0.000123722,5.10E-05,0.000103568,3.70E-05,0.000131622,0.000131622,0.00021782,0.000259309,0.6
2013-01-25T18:00:00,0.000119913,4.97E-05,0.000100043,3.61E-05,0.000131622,0.000131622,0.000216675,0.000257946,0.6
2013-01-25T18:30:00,0.000118588,4.93E-05,9.99E-05,3.63E-05,0.000131622,0.000131622,0.000214531,0.000255395,0.6
2013-01-25T19:00:00,0.00011486,4.86E-05,9.66E-05,3.57E-05,0.000107684,0.000107684,0.00020655,0.000245893,0.6
2013-01-25T19:30:00,0.000114914,4.86E-05,9.64E-05,3.57E-05,0.000107684,0.000107684,0.000205308,0.000244415,0.6
2013-01-25T20:00:00,0.000113532,4.86E-05,9.35E-05,3.49E-05,9.88E-05,9.88E-05,0.000183294,0.000218207,0.6
2013-01-25T20:30:00,0.000113532,4.86E-05,9.35E-05,3.49E-05,9.88E-05,9.88E-05,0.000159964,0.000190434,0.6
2013-01-25T21:00:00,0.000108943,4.65E-05,8.94E-05,3.38E-05,9.48E-05,9.48E-05,0.000122131,0.000145394,0.6
2013-01-25T21:30:00,0.000107372,4.60E-05,8.87E-05,3.37E-05,9.12E-05,9.12E-05,9.19E-05,0.000109448,0.6
2013-01-25T22:00:00,9.26E-05,4.09E-05,8.53E-05,3.23E-05,8.42E-05,8.42E-05,7.20E-05,8.58E-05,0.6
2013-01-25T22:30:00,7.62E-05,3.66E-05,7.72E-05,3.02E-05,7.71E-05,7.71E-05,6.84E-05,8.14E-05,0.6
2013-01-25T23:00:00,5.95E-05,3.01E-05,7.11E-05,2.83E-05,7.27E-05,7.27E-05,6.14E-05,7.31E-05,0.6
2013-01-25T23:30:00,5.60E-05,2.79E-05,6.97E-05,2.81E-05,7.23E-05,7.23E-05,6.14E-05,7.31E-05,0.6
2013-01-26T00:00:00,6.27E-05,2.98E-05,7.48E-05,2.87E-05,5.47E-05,5.47E-05,2.33E-05,2.77E-05,2.7
2013-01-26T00:30:00,6.36E-05,3.08E-05,7.49E-05,2.87E-05,0.000118569,0.000118569,2.33E-05,2.77E-05,2.7
2013-01-26T01:00:00,6.94E-05,3.30E-05,7.65E-05,2.93E-05,0.00012252,0.00012252,2.35E-05,2.80E-05,2.7
2013-01-26T01:30:00,6.91E-05,3.25E-05,7.62E-05,2.92E-05,0.000120432,0.000120432,2.35E-05,2.80E-05,2.7
2013-01-26T02:00:00,7.22E-05,3.48E-05,7.80E-05,2.93E-05,0.000119203,0.000119203,2.38E-05,2.84E-05,2.7
2013-01-26T02:30:00,7.18E-05,3.48E-05,7.78E-05,2.93E-05,0.000117999,0.000117999,2.38E-05,2.84E-05,2.7
2013-01-26T03:00:00,7.88E-05,3.70E-05,8.49E-05,3.12E-05,0.000113117,0.000113117,2.53E-05,3.01E-05,2.7
2013-01-26T03:30:00,7.76E-05,3.66E-05,8.53E-05,3.12E-05,0.000106725,0.000106725,2.76E-05,3.29E-05,2.7
2013-01-26T04:00:00,7.97E-05,3.73E-05,8.58E-05,3.12E-05,0.000102513,0.000102513,3.47E-05,4.13E-05,2.7
2013-01-26T04:30:00,9.05E-05,3.93E-05,8.59E-05,3.14E-05,0.000101718,0.000101718,4.64E-05,5.52E-05,2.7
2013-01-26T05:00:00,0.000100664,4.36E-05,8.70E-05,3.18E-05,0.000101185,0.000101185,7.59E-05,9.03E-05,2.7
2013-01-26T05:30:00,0.000102978,4.41E-05,9.05E-05,3.31E-05,0.000101387,0.000101387,0.00010924,0.000130048,2.7
2013-01-26T06:00:00,0.000121153,4.92E-05,9.50E-05,3.43E-05,0.000102408,0.000102408,0.000170895,0.000203447,2.7
2013-01-26T06:30:00,0.000126951,5.19E-05,0.000101689,3.63E-05,0.000102408,0.000102408,0.000170895,0.000203447,2.7
2013-01-26T07:00:00,0.000134705,5.42E-05,0.000109784,3.77E-05,0.000102602,0.000102602,0.000179446,0.000213627,2.7
2013-01-26T07:30:00,0.000134835,5.42E-05,0.000109862,3.77E-05,9.07E-05,9.07E-05,0.000168533,0.000200634,2.7
2013-01-26T08:00:00,0.000135486,5.42E-05,0.000109319,3.79E-05,8.43E-05,8.43E-05,0.000161265,0.000191982,2.7
2013-01-26T08:30:00,0.000132703,5.41E-05,0.000106408,3.79E-05,8.34E-05,8.34E-05,0.000154151,0.000183513,2.7
2013-01-26T09:00:00,0.000126569,5.22E-05,0.00010644,3.80E-05,8.32E-05,8.32E-05,0.000125193,0.00014904,2.7
2013-01-26T09:30:00,0.000121739,5.04E-05,0.000101932,3.71E-05,8.32E-05,8.32E-05,0.000123968,0.000147581,2.7
2013-01-26T10:00:00,0.000115742,4.84E-05,9.73E-05,3.57E-05,8.32E-05,8.32E-05,0.000117207,0.000139532,2.7
2013-01-26T10:30:00,0.000114221,4.83E-05,9.59E-05,3.50E-05,8.30E-05,8.30E-05,0.000117207,0.000139532,2.7
2013-01-26T11:00:00,0.00011392,4.83E-05,9.37E-05,3.45E-05,8.30E-05,8.30E-05,0.000117706,0.000140127,2.7
2013-01-26T11:30:00,0.000111753,4.77E-05,9.13E-05,3.39E-05,8.32E-05,8.32E-05,0.000117706,0.000140127,2.7
2013-01-26T12:00:00,0.000110037,4.73E-05,8.97E-05,3.38E-05,8.28E-05,8.28E-05,0.000117706,0.000140127,2.7
2013-01-26T12:30:00,0.000108623,4.65E-05,8.92E-05,3.34E-05,8.27E-05,8.27E-05,0.000117706,0.000140127,2.7
2013-01-26T13:00:00,0.000106409,4.56E-05,8.78E-05,3.27E-05,8.27E-05,8.27E-05,0.000117207,0.000139532,2.7
2013-01-26T13:30:00,0.000105805,4.46E-05,8.75E-05,3.26E-05,8.27E-05,8.27E-05,0.000117207,0.000139532,2.7
2013-01-26T14:00:00,0.000109206,4.58E-05,8.78E-05,3.29E-05,8.27E-05,8.27E-05,0.00012236,0.000145667,2.7
2013-01-26T14:30:00,0.000109204,4.58E-05,8.80E-05,3.29E-05,8.27E-05,8.27E-05,0.000124403,0.000148099,2.7
2013-01-26T15:00:00,0.000112502,4.67E-05,8.97E-05,3.34E-05,8.46E-05,8.46E-05,0.000153812,0.00018311,2.7
2013-01-26T15:30:00,0.000113241,4.73E-05,9.00E-05,3.34E-05,8.46E-05,8.46E-05,0.000159384,0.000189742,2.7
2013-01-26T16:00:00,0.000121678,4.96E-05,9.51E-05,3.46E-05,9.73E-05,9.73E-05,0.000198399,0.000236189,2.7
2013-01-26T16:30:00,0.000123642,5.02E-05,9.81E-05,3.53E-05,9.78E-05,9.78E-05,0.000198399,0.000236189,2.7
2013-01-26T17:00:00,0.000128426,5.25E-05,0.000102349,3.68E-05,0.000108286,0.000108286,0.000207119,0.00024657,2.7
2013-01-26T17:30:00,0.000127455,5.15E-05,0.000102848,3.68E-05,0.000110862,0.000110862,0.000207119,0.00024657,2.7
2013-01-26T18:00:00,0.000123445,5.04E-05,9.93E-05,3.56E-05,0.000110862,0.000110862,0.00020383,0.000242655,2.7
2013-01-26T18:30:00,0.00012212,4.98E-05,9.92E-05,3.57E-05,0.000110862,0.000110862,0.00020383,0.000242655,2.7
2013-01-26T19:00:00,0.000118391,4.88E-05,9.64E-05,3.55E-05,9.80E-05,9.80E-05,0.000188696,0.000224638,2.7
2013-01-26T19:30:00,0.000118391,4.88E-05,9.61E-05,3.53E-05,9.80E-05,9.80E-05,0.000188696,0.000224638,2.7
2013-01-26T20:00:00,0.000116314,4.79E-05,9.32E-05,3.47E-05,9.02E-05,9.02E-05,0.000163826,0.000195031,2.7
2013-01-26T20:30:00,0.000116314,4.79E-05,9.32E-05,3.47E-05,9.02E-05,9.02E-05,0.000151678,0.000180569,2.7
2013-01-26T21:00:00,0.000111802,4.67E-05,8.92E-05,3.35E-05,8.57E-05,8.57E-05,0.000110369,0.000131392,2.7
2013-01-26T21:30:00,0.00011023,4.67E-05,8.83E-05,3.30E-05,8.34E-05,8.34E-05,8.55E-05,0.000101808,2.7
2013-01-26T22:00:00,9.56E-05,4.13E-05,8.47E-05,3.20E-05,7.79E-05,7.79E-05,6.31E-05,7.51E-05,2.7
2013-01-26T22:30:00,7.86E-05,3.65E-05,7.63E-05,2.98E-05,6.99E-05,6.99E-05,5.94E-05,7.07E-05,2.7
2013-01-26T23:00:00,6.19E-05,2.99E-05,7.01E-05,2.80E-05,6.33E-05,6.33E-05,5.12E-05,6.10E-05,2.7
2013-01-26T23:30:00,5.84E-05,2.87E-05,6.87E-05,2.76E-05,6.29E-05,6.29E-05,5.12E-05,6.10E-05,2.7
2013-01-27T00:00:00,6.11E-05,2.84E-05,7.85E-05,2.87E-05,5.01E-05,5.01E-05,1.81E-05,2.15E-05,5
2013-01-27T00:30:00,6.12E-05,2.84E-05,7.86E-05,2.90E-05,0.000108684,0.000108684,1.81E-05,2.15E-05,5
2013-01-27T01:00:00,6.47E-05,2.91E-05,7.95E-05,2.92E-05,0.000111147,0.000111147,1.83E-05,2.17E-05,5
2013-01-27T01:30:00,6.43E-05,2.91E-05,7.92E-05,2.90E-05,0.000110088,0.000110088,1.83E-05,2.17E-05,5
2013-01-27T02:00:00,7.03E-05,3.12E-05,8.09E-05,2.94E-05,0.000108859,0.000108859,1.86E-05,2.22E-05,5
2013-01-27T02:30:00,6.99E-05,3.12E-05,8.08E-05,2.94E-05,0.000107655,0.000107655,1.86E-05,2.22E-05,5
2013-01-27T03:00:00,7.72E-05,3.41E-05,8.73E-05,3.12E-05,0.000102773,0.000102773,1.94E-05,2.31E-05,5
2013-01-27T03:30:00,7.60E-05,3.41E-05,8.75E-05,3.12E-05,9.31E-05,9.31E-05,2.17E-05,2.58E-05,5
2013-01-27T04:00:00,7.85E-05,3.40E-05,8.81E-05,3.12E-05,8.89E-05,8.89E-05,2.80E-05,3.34E-05,5
2013-01-27T04:30:00,8.66E-05,3.60E-05,8.82E-05,3.12E-05,8.81E-05,8.81E-05,4.06E-05,4.83E-05,5
2013-01-27T05:00:00,9.59E-05,3.86E-05,8.87E-05,3.18E-05,8.76E-05,8.76E-05,7.05E-05,8.39E-05,5
2013-01-27T05:30:00,9.82E-05,3.91E-05,9.22E-05,3.24E-05,8.78E-05,8.78E-05,9.78E-05,0.000116373,5
2013-01-27T06:00:00,0.000119294,4.48E-05,9.57E-05,3.34E-05,8.88E-05,8.88E-05,0.000152888,0.00018201,5
2013-01-27T06:30:00,0.000125199,4.91E-05,0.000102371,3.54E-05,8.88E-05,8.88E-05,0.000152888,0.00018201,5
2013-01-27T07:00:00,0.000131739,5.18E-05,0.000113067,3.77E-05,8.90E-05,8.90E-05,0.000158135,0.000188256,5
2013-01-27T07:30:00,0.000131869,5.18E-05,0.000113145,3.77E-05,8.33E-05,8.33E-05,0.000150262,0.000178883,5
2013-01-27T08:00:00,0.000130903,5.20E-05,0.000112694,3.78E-05,7.74E-05,7.74E-05,0.00014295,0.000170178,5
2013-01-27T08:30:00,0.000128042,5.08E-05,0.000110086,3.71E-05,7.65E-05,7.65E-05,0.000135836,0.000161709,5
2013-01-27T09:00:00,0.000120463,4.78E-05,0.000110376,3.73E-05,7.59E-05,7.59E-05,0.000106878,0.000127236,5
2013-01-27T09:30:00,0.000115632,4.52E-05,0.000105868,3.72E-05,7.59E-05,7.59E-05,0.000105653,0.000125778,5
2013-01-27T10:00:00,0.000108081,4.32E-05,0.000101421,3.62E-05,7.59E-05,7.59E-05,9.89E-05,0.000117728,5
2013-01-27T10:30:00,0.000106559,4.29E-05,9.96E-05,3.54E-05,7.57E-05,7.57E-05,9.89E-05,0.000117728,5
2013-01-27T11:00:00,0.000106517,4.29E-05,9.79E-05,3.49E-05,7.57E-05,7.57E-05,9.94E-05,0.000118323,5
2013-01-27T11:30:00,0.000103168,4.13E-05,9.58E-05,3.42E-05,7.59E-05,7.59E-05,9.94E-05,0.000118323,5
2013-01-27T12:00:00,0.000102171,4.13E-05,9.38E-05,3.37E-05,7.61E-05,7.61E-05,9.94E-05,0.000118323,5
2013-01-27T12:30:00,0.000101852,4.13E-05,9.31E-05,3.36E-05,7.60E-05,7.60E-05,9.94E-05,0.000118323,5
2013-01-27T13:00:00,0.000100419,3.94E-05,9.08E-05,3.28E-05,7.60E-05,7.60E-05,9.89E-05,0.000117728,5
2013-01-27T13:30:00,0.000100419,3.94E-05,9.06E-05,3.28E-05,7.60E-05,7.60E-05,9.89E-05,0.000117728,5
2013-01-27T14:00:00,0.000104847,4.10E-05,9.05E-05,3.28E-05,7.60E-05,7.60E-05,0.000104045,0.000123863,5
2013-01-27T14:30:00,0.000104329,4.02E-05,9.08E-05,3.28E-05,7.60E-05,7.60E-05,0.000106088,0.000126295,5
2013-01-27T15:00:00,0.000108188,4.22E-05,9.16E-05,3.26E-05,7.83E-05,7.83E-05,0.000131944,0.000157076,5
2013-01-27T15:30:00,0.000108188,4.22E-05,9.17E-05,3.26E-05,7.83E-05,7.83E-05,0.000137516,0.000163709,5
2013-01-27T16:00:00,0.000114942,4.48E-05,9.70E-05,3.45E-05,8.71E-05,8.71E-05,0.000183603,0.000218575,5
2013-01-27T16:30:00,0.000115694,4.48E-05,9.98E-05,3.51E-05,8.71E-05,8.71E-05,0.000183603,0.000218575,5
2013-01-27T17:00:00,0.000117176,4.60E-05,0.000101232,3.52E-05,9.81E-05,9.81E-05,0.000191441,0.000227906,5
2013-01-27T17:30:00,0.000116142,4.49E-05,0.000101731,3.60E-05,9.83E-05,9.83E-05,0.000191441,0.000227906,5
2013-01-27T18:00:00,0.000112906,4.48E-05,0.000101018,3.52E-05,9.83E-05,9.83E-05,0.000188153,0.000223992,5
2013-01-27T18:30:00,0.000111883,4.43E-05,0.000100955,3.54E-05,9.83E-05,9.83E-05,0.000188153,0.000223992,5
2013-01-27T19:00:00,0.000108812,4.34E-05,9.86E-05,3.48E-05,8.73E-05,8.73E-05,0.0001739,0.000207024,5
2013-01-27T19:30:00,0.000108812,4.34E-05,9.84E-05,3.48E-05,8.73E-05,8.73E-05,0.0001739,0.000207024,5
2013-01-27T20:00:00,0.000107702,4.32E-05,9.55E-05,3.43E-05,8.29E-05,8.29E-05,0.000139823,0.000166456,5
2013-01-27T20:30:00,0.000107702,4.32E-05,9.55E-05,3.43E-05,8.29E-05,8.29E-05,0.000131069,0.000156035,5
2013-01-27T21:00:00,0.000102423,4.13E-05,9.15E-05,3.31E-05,8.12E-05,8.12E-05,9.40E-05,0.000111897,5
2013-01-27T21:30:00,0.000100284,3.98E-05,8.98E-05,3.30E-05,7.64E-05,7.64E-05,7.17E-05,8.54E-05,5
2013-01-27T22:00:00,8.59E-05,3.69E-05,8.59E-05,3.16E-05,6.90E-05,6.90E-05,5.11E-05,6.09E-05,5
2013-01-27T22:30:00,6.90E-05,3.11E-05,7.78E-05,2.92E-05,6.14E-05,6.14E-05,4.74E-05,5.65E-05,5
2013-01-27T23:00:00,5.66E-05,2.67E-05,7.43E-05,2.85E-05,5.48E-05,5.48E-05,3.93E-05,4.68E-05,5
2013-01-27T23:30:00,5.28E-05,2.46E-05,7.28E-05,2.79E-05,5.44E-05,5.44E-05,3.93E-05,4.68E-05,5
2013-01-28T00:00:00,5.63E-05,2.63E-05,7.56E-05,2.84E-05,4.98E-05,4.98E-05,1.80E-05,2.15E-05,5.1
2013-01-28T00:30:00,5.64E-05,2.63E-05,7.63E-05,2.84E-05,0.000108386,0.000108386,1.80E-05,2.15E-05,5.1
2013-01-28T01:00:00,5.98E-05,2.75E-05,7.78E-05,2.84E-05,0.00011085,0.00011085,1.83E-05,2.17E-05,5.1
2013-01-28T01:30:00,5.94E-05,2.75E-05,7.74E-05,2.84E-05,0.000109791,0.000109791,1.83E-05,2.17E-05,5.1
2013-01-28T02:00:00,6.48E-05,2.89E-05,7.93E-05,2.90E-05,0.000108562,0.000108562,1.86E-05,2.21E-05,5.1
2013-01-28T02:30:00,6.44E-05,2.89E-05,7.92E-05,2.89E-05,0.000107358,0.000107358,1.86E-05,2.21E-05,5.1
2013-01-28T03:00:00,7.25E-05,3.30E-05,8.58E-05,3.05E-05,0.000102476,0.000102476,2.02E-05,2.40E-05,5.1
2013-01-28T03:30:00,7.13E-05,3.19E-05,8.59E-05,3.07E-05,9.28E-05,9.28E-05,2.25E-05,2.68E-05,5.1
2013-01-28T04:00:00,7.44E-05,3.24E-05,8.76E-05,3.08E-05,8.91E-05,8.91E-05,3.04E-05,3.61E-05,5.1
2013-01-28T04:30:00,8.28E-05,3.53E-05,8.77E-05,3.08E-05,8.83E-05,8.83E-05,4.37E-05,5.20E-05,5.1
2013-01-28T05:00:00,9.53E-05,3.83E-05,8.77E-05,3.11E-05,8.93E-05,8.93E-05,7.36E-05,8.76E-05,5.1
2013-01-28T05:30:00,9.76E-05,3.87E-05,9.12E-05,3.23E-05,8.95E-05,8.95E-05,0.000100473,0.000119611,5.1
2013-01-28T06:00:00,0.000118103,4.46E-05,9.48E-05,3.34E-05,9.25E-05,9.25E-05,0.000155608,0.000185247,5.1
2013-01-28T06:30:00,0.000123755,4.78E-05,0.000102864,3.53E-05,9.25E-05,9.25E-05,0.000155608,0.000185247,5.1
2013-01-28T07:00:00,0.00012503,4.90E-05,0.000111241,3.74E-05,9.07E-05,9.07E-05,0.000160854,0.000191493,5.1
2013-01-28T07:30:00,0.000124513,4.85E-05,0.000111166,3.74E-05,8.51E-05,8.51E-05,0.000150851,0.000179585,5.1
2013-01-28T08:00:00,0.000122252,4.80E-05,0.000109627,3.70E-05,7.30E-05,7.30E-05,0.00014295,0.000170178,5.1
2013-01-28T08:30:00,0.000119001,4.52E-05,0.000107178,3.70E-05,7.21E-05,7.21E-05,0.000135836,0.000161709,5.1
2013-01-28T09:00:00,0.00011121,4.36E-05,0.000104184,3.62E-05,6.69E-05,6.69E-05,0.000106878,0.000127236,5.1
2013-01-28T09:30:00,0.00010638,4.20E-05,9.90E-05,3.48E-05,6.69E-05,6.69E-05,0.000105653,0.000125778,5.1
2013-01-28T10:00:00,9.86E-05,3.92E-05,9.42E-05,3.36E-05,6.69E-05,6.69E-05,9.66E-05,0.000114979,5.1
2013-01-28T10:30:00,9.77E-05,3.86E-05,9.26E-05,3.32E-05,6.67E-05,6.67E-05,9.66E-05,0.000114979,5.1
2013-01-28T11:00:00,9.78E-05,3.86E-05,9.04E-05,3.29E-05,6.67E-05,6.67E-05,9.62E-05,0.000114475,5.1
2013-01-28T11:30:00,9.60E-05,3.83E-05,8.84E-05,3.22E-05,6.65E-05,6.65E-05,9.62E-05,0.000114475,5.1
2013-01-28T12:00:00,9.58E-05,3.83E-05,8.68E-05,3.16E-05,6.61E-05,6.61E-05,9.62E-05,0.000114475,5.1
2013-01-28T12:30:00,9.56E-05,3.82E-05,8.55E-05,3.11E-05,6.60E-05,6.60E-05,9.62E-05,0.000114475,5.1
2013-01-28T13:00:00,9.42E-05,3.72E-05,8.48E-05,3.10E-05,6.60E-05,6.60E-05,9.66E-05,0.000114979,5.1
2013-01-28T13:30:00,9.42E-05,3.72E-05,8.45E-05,3.08E-05,6.60E-05,6.60E-05,9.66E-05,0.000114979,5.1
2013-01-28T14:00:00,9.91E-05,3.78E-05,8.51E-05,3.10E-05,6.60E-05,6.60E-05,0.000103305,0.000122982,5.1
2013-01-28T14:30:00,9.92E-05,3.78E-05,8.54E-05,3.10E-05,6.60E-05,6.60E-05,0.000106171,0.000126394,5.1
2013-01-28T15:00:00,0.000105197,3.98E-05,8.84E-05,3.18E-05,7.30E-05,7.30E-05,0.000132767,0.000158056,5.1
2013-01-28T15:30:00,0.000105197,3.98E-05,8.87E-05,3.22E-05,7.30E-05,7.30E-05,0.000138338,0.000164689,5.1
2013-01-28T16:00:00,0.000114145,4.45E-05,9.49E-05,3.36E-05,8.59E-05,8.59E-05,0.000184426,0.000219554,5.1
2013-01-28T16:30:00,0.000114496,4.45E-05,9.82E-05,3.44E-05,8.68E-05,8.68E-05,0.000184426,0.000219554,5.1
2013-01-28T17:00:00,0.000116235,4.47E-05,0.000100433,3.50E-05,9.81E-05,9.81E-05,0.000192264,0.000228886,5.1
2013-01-28T17:30:00,0.000114938,4.45E-05,0.000101026,3.52E-05,9.83E-05,9.83E-05,0.000192264,0.000228886,5.1
2013-01-28T18:00:00,0.000111951,4.40E-05,0.000101025,3.52E-05,9.83E-05,9.83E-05,0.000188976,0.000224971,5.1
2013-01-28T18:30:00,0.000110429,4.35E-05,0.00010158,3.61E-05,9.83E-05,9.83E-05,0.000188976,0.000224971,5.1
2013-01-28T19:00:00,0.000107279,4.33E-05,9.98E-05,3.52E-05,8.73E-05,8.73E-05,0.000174723,0.000208003,5.1
2013-01-28T19:30:00,0.000107333,4.33E-05,9.96E-05,3.52E-05,8.73E-05,8.73E-05,0.000174723,0.000208003,5.1
2013-01-28T20:00:00,0.000106051,4.27E-05,9.69E-05,3.50E-05,8.29E-05,8.29E-05,0.000140646,0.000167435,5.1
2013-01-28T20:30:00,0.000106051,4.27E-05,9.69E-05,3.50E-05,8.29E-05,8.29E-05,0.000131069,0.000156035,5.1
2013-01-28T21:00:00,0.000101121,4.13E-05,9.27E-05,3.36E-05,8.12E-05,8.12E-05,9.39E-05,0.000111756,5.1
2013-01-28T21:30:00,9.90E-05,3.94E-05,9.20E-05,3.31E-05,7.64E-05,7.64E-05,7.16E-05,8.52E-05,5.1
2013-01-28T22:00:00,8.48E-05,3.67E-05,8.85E-05,3.22E-05,6.90E-05,6.90E-05,5.10E-05,6.07E-05,5.1
2013-01-28T22:30:00,6.78E-05,3.09E-05,8.03E-05,2.98E-05,6.14E-05,6.14E-05,4.73E-05,5.63E-05,5.1
2013-01-28T23:00:00,5.56E-05,2.60E-05,7.73E-05,2.92E-05,5.48E-05,5.48E-05,3.92E-05,4.66E-05,5.1
2013-01-28T23:30:00,5.15E-05,2.28E-05,7.53E-05,2.91E-05,5.44E-05,5.44E-05,3.92E-05,4.66E-05,5.1
2013-01-29T00:00:00,4.96E-05,2.13E-05,6.42E-05,2.49E-05,4.15E-05,4.15E-05,1.48E-05,1.76E-05,7.7
2013-01-29T00:30:00,4.97E-05,2.14E-05,6.52E-05,2.51E-05,8.70E-05,8.70E-05,1.48E-05,1.76E-05,7.7
2013-01-29T01:00:00,5.06E-05,2.15E-05,6.71E-05,2.57E-05,8.84E-05,8.84E-05,1.50E-05,1.79E-05,7.7
2013-01-29T01:30:00,5.02E-05,2.14E-05,6.67E-05,2.57E-05,8.73E-05,8.73E-05,1.50E-05,1.79E-05,7.7
2013-01-29T02:00:00,5.52E-05,2.38E-05,6.92E-05,2.63E-05,8.49E-05,8.49E-05,1.54E-05,1.83E-05,7.7
